X1,estimate,SE,df,t.ratio,p.value
G postbreeding - O prebreeding,0.094727640675381,0.0025816888411714,19980,36.692121515465,2.62103127365156e-283
I postbreeding - O postbreeding,-0.0196933550619031,0.00258168884117145,19980,-7.62809008887657,6.22265520413807e-13
I postbreeding - C nonbreeding,0.250145666677418,0.00258168884117195,19980,96.8922600927636,0
I postbreeding - F nonbreeding,-0.0295217150270199,0.00258168884117134,19980,-11.4350399460322,1.38746043624331e-28
I postbreeding - G nonbreeding,-0.013848932124364,0.00258168884117126,19980,-5.36429173938754,1.3147412643112e-06
I postbreeding - I nonbreeding,-0.030073573545789,0.00258168884117136,19980,-11.6487986724783,1.20415633375684e-29
I postbreeding - O nonbreeding,0.00564373321228004,0.00258168884117136,19980,2.18606251933884,0.259403357402863
I postbreeding - C prebreeding,0.0248088077028347,0.00258168884117152,19980,9.60952664286878,2.67738219594978e-20
I postbreeding - F prebreeding,0.114553225965894,0.00258168884117133,19980,44.3714301038389,0
I postbreeding - G prebreeding,0.0241722048999256,0.0025816888411714,19980,9.36294278165523,2.56606278905969e-19
I postbreeding - I prebreeding,-0.0565749090351229,0.00258168884117133,19980,-21.913914695256,2.25449484831366e-103
I postbreeding - O prebreeding,0.0985042920332836,0.00258168884117143,19980,38.1549822977845,1.56231742065949e-305
O postbreeding - C nonbreeding,0.269839021739321,0.00258168884117195,19980,104.520350181639,0
O postbreeding - F nonbreeding,-0.00982835996511672,0.00258168884117134,19980,-3.80694985715532,0.00197555897167146
O postbreeding - G nonbreeding,0.00584442293753915,0.00258168884117128,19980,2.26379834948956,0.23597196098999
O postbreeding - I nonbreeding,-0.0103802184838859,0.0025816888411713,19980,-4.02070858360158,0.000873545383637219
O postbreeding - O nonbreeding,0.0253370882741832,0.00258168884117147,19980,9.81415260821526,3.85433163517041e-21
O postbreeding - C prebreeding,0.0445021627647379,0.00258168884117162,19980,17.2376167317445,2.41254015225477e-64
O postbreeding - F prebreeding,0.134246581027798,0.00258168884117134,19980,51.9995201927157,0
O postbreeding - G prebreeding,0.0438655599618288,0.00258168884117142,19980,16.9910328705318,1.48910543752073e-62
O postbreeding - I prebreeding,-0.0368815539732198,0.00258168884117128,19980,-14.2858246063794,2.21659593645322e-44
O postbreeding - O prebreeding,0.118197647095187,0.00258168884117142,19980,45.7830723866612,0
C nonbreeding - F nonbreeding,-0.279667381704438,0.00258168884117147,19980,-108.327300038813,0
C nonbreeding - G nonbreeding,-0.263994598801782,0.00258168884117122,19980,-102.256551832179,0
C nonbreeding - I nonbreeding,-0.280219240223207,0.00258168884117131,19980,-108.541058765266,0
C nonbreeding - O nonbreeding,-0.244501933465138,0.00258168884117147,19980,-94.706197573443,0
C nonbreeding - C prebreeding,-0.225336858974583,0.00258168884117236,19980,-87.2827334498827,0
C nonbreeding - F prebreeding,-0.135592440711524,0.0025816888411718,19980,-52.5208299889383,0
C nonbreeding - G prebreeding,-0.225973461777492,0.00258168884117203,19980,-87.5293173111077,0
C nonbreeding - I prebreeding,-0.306720575712541,0.00258168884117201,19980,-118.806174788012,0
C nonbreeding - O prebreeding,-0.151641374644134,0.00258168884117211,19980,-58.7372777949831,0
F nonbreeding - G nonbreeding,0.0156727829026559,0.00258168884117142,19980,6.07074820664464,2.20342435090066e-08
F nonbreeding - I nonbreeding,-0.000551858518769141,0.00258168884117142,19980,-0.213758726446189,1
F nonbreeding - O nonbreeding,0.0351654482392999,0.00258168884117151,19980,13.6211024653701,2.17338223964064e-40
F nonbreeding - C prebreeding,0.0543305227298546,0.00258168884117158,19980,21.0445665888997,1.8866104323929e-95
F nonbreeding - F prebreeding,0.144074940992914,0.0025816888411713,19980,55.8064700498717,0
F nonbreeding - G prebreeding,0.0536939199269455,0.00258168884117125,19980,20.7979827276884,2.84384358737038e-93
F nonbreeding - I prebreeding,-0.027053194008103,0.00258168884117115,19980,-10.4788747492245,4.78366851655512e-24
F nonbreeding - O prebreeding,0.128026007060303,0.00258168884117126,19980,49.5900222438195,0
G nonbreeding - I nonbreeding,-0.016224641421425,0.00258168884117139,19980,-6.28450693309089,6.37825090139636e-09
